"","Subject","LAYING","SITTING","STANDING","WALKING","WALKING_DOWNSTAIRS","WALKING_UPSTAIRS"
"tBodyAcc-mean()-X",23,0.273211884237288,0.249995171031373,0.289897411148148,0.273351251617647,0.277899323235294,0.274038007986111
"tBodyAcc-mean()-Y",23,-0.0183618711932203,-0.0323844029237255,-0.0162111457238889,-0.0133945015676471,-0.0177475547867647,-0.0216553835833333
"tBodyAcc-mean()-Z",23,-0.113382994084746,-0.126890616782353,-0.0988123712574074,-0.103808679294118,-0.1105970177575,-0.104256776291667
"tGravityAcc-mean()-X",23,0.939809688644068,0.843438810196078,0.923711401296296,0.936509242941176,0.919857125882353,-0.391564962777778
"tGravityAcc-mean()-Y",23,-0.16176137,-0.214481808235294,-0.110028841648148,0.1217510625,-0.117401359697059,0.438434067361111
"tGravityAcc-mean()-Z",23,-0.160763360338983,-0.35593445,-0.153671532259259,0.0630111556279412,-0.223631180906765,0.918782825277778
"tBodyAccJerk-mean()-X",23,0.0987319085964407,0.0723649984647059,0.0578010605648148,0.0770022352205882,0.0750206478676471,0.0831787608333333
"tBodyAccJerk-mean()-Y",23,0.0148955926864407,0.039986286827451,0.0375005150740741,0.0101351394211029,0.0105861517936765,0.01535144005125
"tBodyAccJerk-mean()-Z",23,-0.00190810641525424,0.0159234167843137,-0.000982717101851849,-0.00148823351367647,-0.00529260911370588,-0.00628235060277778
"tBodyGyro-mean()-X",23,-0.0631156870355932,0.0957940245941176,-0.0578230190203704,-0.0472583464367647,-0.0327397745133823,-0.0113399724663889
"tBodyGyro-mean()-Y",23,-0.0640197920966102,-0.111564389137255,-0.0853077464277778,-0.0684325551029412,-0.0652264793213235,-0.105052917
"tBodyGyro-mean()-Z",23,0.10770045065339,-0.0325557522333333,0.0953602497222222,0.0645673209117647,0.0816888999117647,0.111078594708333
"tBodyGyroJerk-mean()-X",23,-0.0578128239067797,-0.109913094117647,-0.117725824412963,-0.0967422192647059,-0.0981481050441177,-0.102024922819444
"tBodyGyroJerk-mean()-Y",23,-0.0516704755661017,-0.0523943787039216,-0.0352891614740741,-0.0434602554691176,-0.0416774165735294,-0.0372449750569444
"tBodyGyroJerk-mean()-Z",23,-0.0903002524369492,-0.0924998531372549,-0.0293255016148148,-0.0485561086867647,-0.0548226277867647,-0.0621991626111111
"tBodyAccMag-mean()",23,-0.0988770198220339,-0.0117536873784314,0.127211137694444,-0.944080772941176,-0.957212267058824,-0.962959196805556
"tGravityAccMag-mean()",23,-0.0988770198220339,-0.0117536873784314,0.127211137694444,-0.944080772941176,-0.957212267058824,-0.962959196805556
"tBodyAccJerkMag-mean()",23,-0.0670819655881356,-0.311143885098039,0.112982475627778,-0.982375503382353,-0.978671485441176,-0.987010197361111
