"","Subject","LAYING","SITTING","STANDING","WALKING","WALKING_DOWNSTAIRS","WALKING_UPSTAIRS"
"tBodyAcc-mean()-X",19,0.273931172307692,0.242118808925,0.262688053871795,0.273830316164384,0.27817226,0.272653733493976
"tBodyAcc-mean()-Y",19,-0.0191773587903846,-0.0303986615775,-0.0145942275069487,-0.016739260030137,-0.0154244056945205,-0.0171426864421687
"tBodyAcc-mean()-Z",19,-0.122736673192308,-0.151054607725,-0.133695240660974,-0.10870765430137,-0.10904190460274,-0.10898146186747
"tGravityAcc-mean()-X",19,0.935222559230769,0.8294283725,0.881940855128205,0.581371509041096,0.944045837534247,-0.680043155060241
"tGravityAcc-mean()-Y",19,-0.2233381,-0.3871007085,-0.215018042307692,0.360343534657534,-0.223897807808219,0.725646622771084
"tGravityAcc-mean()-Z",19,-0.0898428797307692,-0.2210087627,-0.126146868942821,0.489126594657534,0.130643717849315,0.68762385253012
"tBodyAccJerk-mean()-X",19,0.0822246284461538,0.08315450836225,0.0730930306923077,0.0753747129191781,0.0754120366712329,0.0772317998650602
"tBodyAccJerk-mean()-Y",19,0.0144113482019523,0.056818586275,-0.0386872111282051,0.0137921005843836,0.00991338273931507,0.011149573306747
"tBodyAccJerk-mean()-Z",19,-0.0327528722288462,0.0316681980575,-0.00955202497435897,0.00173106800213699,0.00129216333878082,-0.000988690855325301
"tBodyGyro-mean()-X",19,-0.0274970979894231,0.0388537087875,-0.205775427307692,-0.0214151280054795,-0.025090574020274,-0.0312072730559566
"tBodyGyro-mean()-Y",19,-0.0751569333730769,-0.134514320575,0.0274707556666667,-0.0520207886438356,-0.0631429827260274,-0.0952628014096386
"tBodyGyro-mean()-Z",19,0.0798106981923077,-0.000233248224999999,0.163962510807692,0.0968980718168493,0.0710520180136986,0.10860511373494
"tBodyGyroJerk-mean()-X",19,-0.0832353261384615,-0.1018063044,-0.0337429578461538,-0.100986131452055,-0.0990467890520548,-0.0956018266746988
"tBodyGyroJerk-mean()-Y",19,-0.0307128442115385,-0.0346288461475,-0.0394612603358974,-0.0425170215068493,-0.0422918533780822,-0.0371476597051807
"tBodyGyroJerk-mean()-Z",19,-0.0603091962115385,-0.0533545875525,-0.0545565563487179,-0.0590801684246575,-0.0523769867072603,-0.0599161477951807
"tBodyAccMag-mean()",19,0.0648173438653846,0.01738119347275,0.644604325128205,-0.962074065616438,-0.960505683561644,-0.96626080686747
"tGravityAccMag-mean()",19,0.0648173438653846,0.01738119347275,0.644604325128205,-0.962074065616438,-0.960505683561644,-0.96626080686747
"tBodyAccJerkMag-mean()",19,0.109450990201923,-0.114189605875,0.434490400974359,-0.986423976027397,-0.983068923561644,-0.98478434
"tBodyGyroMag-mean()",19,0.100045071430769,-0.06161577145,0.418004608615385,-0.942229043835616,-0.94174504109589,-0.953263432771084
"tBodyGyroJerkMag-mean()",19,-0.164699977592308,-0.372790526575,0.0875816618205128,-0.989450316575342,-0.985801637671233,-0.985342497710843
"fBodyAcc-mean()-X",19,-0.0299815666923077,-0.15687949467775,0.537012022051282,-0.979238031780822,-0.987352048356164,-0.97453373
"fBodyAcc-mean()-Y",19,0.169258575663077,0.111818164225,0.494457802230769,-0.960763181917808,-0.952872872465753,-0.972798824096386
"fBodyAcc-mean()-Z",19,-0.104423357596154,-0.2196444734075,0.110659220744872,-0.96633509109589,-0.968543351780822,-0.985340447349398
"fBodyAcc-meanFreq()-X",19,-0.176447542226923,-0.344101732195,-0.323137202076923,-0.315288055164384,0.0424164044835616,-0.25318866264
"fBodyAcc-meanFreq()-Y",19,0.05707673046,0.01976741622,0.0126113511538462,-0.00741060234232877,-0.0362605168315068,0.292492930166145
"fBodyAcc-meanFreq()-Z",19,0.351860011634615,0.0488512923725,0.293956386538462,-0.00357815742876712,0.0261012090616438,0.293722260911807
"fBodyAccJerk-mean()-X",19,0.0336380997853846,-0.2053226461925,0.474317256051282,-0.986775590136986,-0.985039596164384,-0.983478561807229
"fBodyAccJerk-mean()-Y",19,0.0107318703980769,-0.073928372175,0.276716853307692,-0.979141571643836,-0.970011345890411,-0.974878270963855
"fBodyAccJerk-mean()-Z",19,-0.129367902596154,-0.3806571232,0.0595905768717949,-0.98398048,-0.983463295479452,-0.986506488795181
"fBodyAccJerk-meanFreq()-X",19,-0.214787048403846,-0.273942744225,-0.240575873128205,0.091700311709589,0.199135943480822,0.135277438
"fBodyAccJerk-meanFreq()-Y",19,-0.388095890192308,-0.364347950525,-0.387547819487179,-0.0925759101945205,-0.11251381169863,0.0838227031284337
"fBodyAccJerk-meanFreq()-Z",19,-0.0054044236,-0.187567271425,-0.116947001820513,0.0185381853307808,0.0286308635315068,0.117028928487952
"fBodyGyro-mean()-X",19,0.228142361865385,-0.194485509535,0.474962448333333,-0.981743664931507,-0.947865639178082,-0.974196217590361
"fBodyGyro-mean()-Y",19,-0.0973549846596154,-0.2254218170275,0.147083143564103,-0.968188675753425,-0.975061671643836,-0.972061003493976
"fBodyGyro-mean()-Z",19,-0.01050470716,-0.06612935167,0.210673073192308,-0.968235777945205,-0.965100636164384,-0.97393233253012
"fBodyGyro-meanFreq()-X",19,-0.0936162175923077,0.0111728554515,-0.147027421297436,-0.0192868116287671,-0.283665469939726,0.249209411510602
"fBodyGyro-meanFreq()-Y",19,-0.0765832364115385,-0.191499705925,0.101341293433333,-0.39302195830137,-0.291796963682192,-0.156450013338554
"fBodyGyro-meanFreq()-Z",19,-0.0330194535942308,-0.15202952495,0.195664853055641,-0.147366971379452,-0.113976427853425,0.0518654912277108
"fBodyAccMag-mean()",19,0.0322272296217308,-0.07962876322,0.586637550769231,-0.962632577945206,-0.968910788767123,-0.971957401325301
"fBodyAccMag-meanFreq()",19,0.307394950576923,0.1670048042575,0.226461674461538,-0.0538580142455342,0.00178112668493151,0.168481196584337
"fBodyBodyAccJerkMag-mean()",19,0.0730179928688462,-0.187391317015,0.538404846128205,-0.983751646712329,-0.979135412739726,-0.980621564096386
"fBodyBodyAccJerkMag-meanFreq()",19,0.124998092238462,0.296851347275,0.174679438294872,0.268456602178082,0.29073713539726,0.211317149549398
